,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
3868,220.0,1.0,1251.0,100.0,2.0,9,64.0,2016
3869,457.88,6.0,168.0,97.1,2.0,13,128.0,2018
3871,107.99,6.0,438.0,97.4,3.0,6,20.0,2013
3872,13.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3874,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3875,14.49,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3876,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3878,79.99,1.0,54737.0,99.4,3.0,8,128.0,2015
3879,16.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3880,186.99,1.0,5425.0,100.0,2.0,13,64.0,2018
3881,11.39,6.0,351.0,98.6,2.0,10,78.54110612855007,2016
3882,62.97,1.0,136775.0,98.8,2.0,7,16.0,2014
3883,15.0,0.0,14046.0,99.8,0.0,7,16.0,2014
3884,193.0,1.0,280.0,98.4,0.0,10,128.0,2016
3885,140.0,1.0,163.0,100.0,0.0,10,32.0,2016
3886,119.95,4.0,332290.0,98.4,3.0,7,32.0,2014
3887,19.62,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3888,14.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3890,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3891,200.0,1.0,87.0,98.0,0.0,7,16.0,2014
3892,13.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3893,61.2,0.0,5476.0,99.6,0.0,7,64.0,2014
3894,74.99,1.0,54737.0,99.4,3.0,7,64.0,2014
3896,1.0,6.0,25277.0,100.0,2.0,17,128.0,2021
3897,34.99,1.0,1610.0,98.3,2.0,5,16.0,2013
3899,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
3900,89.99,1.0,630.0,100.0,0.0,7,64.0,2014
3902,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3903,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3904,189.99,1.0,10761.0,100.0,2.0,10,32.0,2016
3905,54.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
3907,19.97,6.0,1555.0,96.6,3.0,13,89.74946921443737,2018
3908,129.06,0.0,68.0,100.0,2.0,12,128.0,2017
3910,290.0,1.0,58.0,100.0,2.0,13,64.0,2018
3911,379.99,0.0,54737.0,99.4,3.0,16,128.0,2020
3912,19.97,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3914,109.0,1.0,4496.0,99.3,2.0,10,32.0,2016
3915,99.99,1.0,302.0,100.0,0.0,8,64.0,2015
3916,56.0,1.0,5680.0,99.4,2.0,7,16.0,2014
3917,629.0,1.0,23.0,100.0,0.0,16,64.0,2020
3918,37.98,6.0,744.0,95.0,3.0,13,89.74946921443737,2018
3920,359.99,5.0,86.0,97.2,2.0,13,128.0,2018
3921,25.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
3922,52.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3923,59.95,0.0,2414.0,98.3,2.0,10,32.0,2016
3924,189.99,6.0,43976.0,99.0,2.0,10,32.0,2016
3925,46.0,0.0,6768.0,100.0,0.0,7,32.0,2014
3926,165.0,0.0,32907.0,98.8,2.0,14,64.0,2018
3927,149.99,5.0,1774.0,100.0,2.0,8,128.0,2015
3928,20.36,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3929,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
3930,105.0,1.0,810.0,96.2,0.0,6,20.0,2013
3931,223.99,1.0,5425.0,100.0,2.0,13,128.0,2018
3933,114.95,0.0,2414.0,98.3,2.0,11,64.0,2017
3934,103.0,1.0,21989.0,99.8,3.0,10,32.0,2016
3935,700.0,0.0,7.0,100.0,2.0,17,128.0,2021
3936,224.95,1.0,82193.0,98.4,3.0,9,128.0,2016
3937,750.0,0.0,231.0,97.9,0.0,17,128.0,2021
3938,40.43,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
3939,100.0,1.0,156.0,100.0,0.0,10,32.0,2016
3940,75.2,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3941,255.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3942,53.95,0.0,136775.0,98.8,2.0,7,16.0,2014
3943,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
3944,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
3945,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3946,54.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
3947,242.88,6.0,168.0,97.1,2.0,8,128.0,2015
3948,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3949,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3951,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3952,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3953,149.01,1.0,40065.0,96.1,2.0,11,64.0,2017
3954,100.0,1.0,156.0,100.0,0.0,10,32.0,2016
3956,75.2,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3957,19.95,0.0,4104.0,100.0,0.0,4,22.93975903614458,2012
3958,109.99,1.0,3330.0,100.0,2.0,8,32.0,2015
3959,229.99,1.0,10647.0,98.9,2.0,11,64.0,2017
3960,238.99,5.0,167605.0,99.0,2.0,9,65.08936170212766,2016
3961,64.0,3.0,21989.0,99.8,3.0,7,16.0,2014
3962,29.99,1.0,50.0,100.0,2.0,3,16.0,2011
3963,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
3964,9.99,6.0,531.0,98.4,3.0,11,92.72343149807938,2017
3965,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3966,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3968,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3971,59.99,0.0,5163.0,99.1,2.0,7,16.0,2014
3972,76.99,1.0,54737.0,99.4,3.0,7,35.82608695652174,2014
3973,165.0,1.0,8382.0,99.5,3.0,11,256.0,2017
3974,144.95,2.0,266795.0,99.8,2.0,11,64.0,2017
3975,250.0,1.0,8382.0,99.5,3.0,15,64.0,2019
3976,115.0,1.0,18.0,91.7,0.0,10,32.0,2016
3977,100.0,1.0,434.0,100.0,0.0,8,56.774193548387096,2015
3978,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
3979,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
3980,22.95,1.0,68.0,100.0,2.0,3,8.0,2011
3981,31.25,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
3982,911.99,3.0,54737.0,99.4,3.0,17,128.0,2021
3983,19.97,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3984,276.61,1.0,9402.0,99.8,2.0,14,64.0,2018
3985,63.7,6.0,1239.0,95.9,2.0,17,177.7258064516129,2021
3986,48.68,0.0,136775.0,98.8,2.0,7,16.0,2014
3987,179.95,0.0,103304.0,99.3,0.0,7,35.82608695652174,2014
3988,18.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3989,23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3990,500.0,1.0,23.0,100.0,0.0,11,64.0,2017
3991,402.99,4.0,54737.0,99.4,3.0,15,64.0,2019
3992,585.0,6.0,6201.0,99.5,2.0,16,64.0,2020
3993,360.0,4.0,21989.0,99.8,3.0,15,64.0,2019
3994,29.31,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
3995,199.95,5.0,8258.0,100.0,2.0,11,64.0,2017
3996,339.99,1.0,2610.0,97.3,0.0,15,64.0,2019
3997,25.0,0.0,846.0,96.5,0.0,7,16.0,2014
3998,249.99,1.0,6437.0,98.8,2.0,13,64.0,2018
3999,26.96,1.0,136775.0,98.8,2.0,4,16.0,2012
4000,319.99,4.0,43976.0,99.0,2.0,14,64.0,2018
4001,72.95,1.0,82193.0,98.4,3.0,7,16.0,2014
4002,970.0,6.0,21989.0,99.8,3.0,16,128.0,2020
4003,428.38,1.0,1177.0,98.4,0.0,15,64.0,2019
4004,212.0,1.0,8725.0,99.6,2.0,13,64.0,2018
4005,24.52,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
4008,53.0,1.0,8382.0,99.5,3.0,7,16.0,2014
4010,219.66,6.0,56.0,100.0,2.0,8,64.0,2015
4011,124.95,2.0,332290.0,98.4,3.0,8,64.0,2015
4012,40.0,0.0,1186.0,99.2,0.0,8,56.774193548387096,2015
4013,576.99,3.0,54737.0,99.4,3.0,16,128.0,2020
4014,22.07,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4015,52.0,1.0,5680.0,99.4,2.0,7,128.0,2014
4016,354.0,1.0,80245.0,99.7,2.0,15,128.0,2019
4017,26.56,6.0,992.0,97.7,2.0,15,124.43806104129264,2019
4018,33.99,1.0,35681.0,98.6,2.0,6,16.0,2013
4019,175.0,0.0,889.0,94.8,2.0,13,64.0,2018
4020,190.99,2.0,47567.0,98.3,3.0,11,64.0,2017
4022,95.0,1.0,3.0,100.0,0.0,10,32.0,2016
4023,75.0,1.0,14.0,100.0,0.0,8,16.0,2015
4024,13.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4025,16.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
4026,13.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4027,16.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
4028,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4030,27.99,6.0,29.0,96.3,2.0,17,177.7258064516129,2021
4031,19.97,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
4032,239.95,1.0,103304.0,99.3,2.0,11,64.0,2017
4033,173.88,1.0,985.0,100.0,1.0,11,64.0,2017
4034,368.99,6.0,225.0,97.3,2.0,11,64.0,2017
4035,499.99,2.0,13309.0,96.6,2.0,15,64.0,2019
4036,209.95,1.0,82193.0,98.4,3.0,13,64.0,2018
4037,34.99,0.0,1990.0,98.2,0.0,10,78.54110612855007,2016
4038,189.98,1.0,154477.0,98.0,2.0,11,64.0,2017
4039,13.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
4040,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
4041,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
4042,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4043,20.0,0.0,846.0,96.5,0.0,7,64.0,2014
4044,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
4045,250.0,1.0,38.0,100.0,0.0,11,64.0,2017
4046,179.99,1.0,12318.0,100.0,2.0,9,64.0,2016
4047,159.0,1.0,6713.0,100.0,0.0,11,64.0,2017
4048,493.0,1.0,80245.0,99.7,2.0,16,64.0,2020
4049,459.69,6.0,86.0,95.9,2.0,13,128.0,2018
4050,425.0,1.0,2212.0,100.0,1.0,15,64.0,2019
4051,44.0,1.0,5680.0,99.4,2.0,7,64.0,2014
4052,179.99,0.0,2840.0,100.0,2.0,13,64.0,2018
4053,433.27,1.0,1382.0,100.0,2.0,15,256.0,2019
4054,9.99,6.0,486.0,95.8,3.0,9,65.08936170212766,2016
4055,13.29,6.0,486.0,95.8,3.0,14,177.84242424242424,2018
4056,28.21,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4057,829.99,1.0,54737.0,99.4,3.0,17,256.0,2021
4058,60.0,1.0,2.0,100.0,0.0,8,32.0,2015
4059,278.0,1.0,80245.0,99.7,2.0,13,256.0,2018
4061,149.99,1.0,879.0,100.0,0.0,11,64.0,2017
4063,309.89,6.0,145.0,97.3,2.0,11,64.0,2017
4064,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
4065,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
4066,434.36,1.0,2734.0,100.0,2.0,15,256.0,2019
4067,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
4068,396.0,1.0,5146.0,99.3,2.0,15,64.0,2019
4069,36.0,1.0,5680.0,99.4,2.0,7,16.0,2014
4070,255.0,1.0,80245.0,99.7,2.0,13,64.0,2018
4071,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
4072,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
4073,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
4074,360.0,1.0,21989.0,99.8,3.0,15,64.0,2019
4075,309.89,6.0,145.0,97.3,2.0,11,64.0,2017
4076,549.95,1.0,2414.0,98.3,2.0,15,64.0,2019
4077,22.81,6.0,1555.0,96.6,3.0,13,89.74946921443737,2018
4078,185.0,4.0,21989.0,99.8,3.0,10,128.0,2016
4079,290.99,4.0,54737.0,99.4,3.0,12,256.0,2017
4081,56.0,1.0,5680.0,99.4,2.0,9,16.0,2016
4082,105.0,1.0,122.0,100.0,0.0,11,64.0,2017
4083,62.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
4084,772.99,4.0,54737.0,99.4,3.0,16,128.0,2020
4085,31.24,6.0,934.0,98.7,2.0,15,124.43806104129264,2019
4086,223.0,4.0,21989.0,99.8,3.0,12,64.0,2017
4087,100.0,1.0,21989.0,99.8,3.0,10,32.0,2016
4088,277.3,1.0,1513.0,100.0,2.0,13,64.0,2018
4089,49.99,0.0,3273.0,99.6,2.0,7,16.0,2014
4090,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
4091,129.95,4.0,332290.0,98.4,3.0,8,16.0,2015
4092,58.14,1.0,103304.0,99.3,2.0,7,64.0,2014
4093,200.0,1.0,3.0,100.0,0.0,11,256.0,2017
4094,48.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
4095,729.99,3.0,54737.0,99.4,3.0,16,128.0,2020
4096,167.0,2.0,8382.0,99.5,3.0,9,64.0,2016
4097,259.95,1.0,28761.0,99.8,2.0,13,64.0,2018
4098,49.99,0.0,36324.0,99.9,0.0,8,32.0,2015
4099,219.0,1.0,357.0,100.0,2.0,13,64.0,2018
4100,14.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
4101,16.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
4102,136.0,1.0,5146.0,99.3,2.0,11,64.0,2017
4103,16.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4104,21.71,6.0,1543.0,96.9,3.0,9,65.08936170212766,2016
4105,21.31,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
4106,79.99,2.0,3099303.0,98.8,2.0,7,64.0,2014
4107,13.49,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
4108,90.0,1.0,109.0,100.0,1.0,10,128.0,2016
4109,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
4110,361.0,1.0,21989.0,99.8,3.0,15,64.0,2019
4111,70.99,0.0,54737.0,99.4,3.0,8,128.0,2015
4112,349.99,1.0,4026.0,100.0,2.0,12,64.0,2017
4113,749.0,1.0,319.0,100.0,2.0,16,128.0,2020
4114,789.99,0.0,1059.0,100.0,2.0,17,128.0,2021
4115,21.25,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
4116,14.5,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
4117,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
4118,13.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
4119,99.98,1.0,43217.0,99.7,2.0,10,78.54110612855007,2016
4120,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
4122,339.99,1.0,6904.0,99.9,3.0,15,128.0,2019
4123,875.99,4.0,54737.0,99.4,3.0,16,128.0,2020
4125,137.0,1.0,189.0,100.0,0.0,10,32.0,2016
4126,182.88,1.0,985.0,100.0,1.0,11,64.0,2017
4128,29.39,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4129,32.0,0.0,207.0,100.0,0.0,7,16.0,2014
4130,19.97,6.0,1569.0,96.0,3.0,14,177.84242424242424,2018
4131,15.49,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4132,688.0,1.0,21989.0,99.8,3.0,16,128.0,2020
4133,580.0,5.0,13.0,100.0,0.0,16,64.0,2020
4134,281.32,1.0,2734.0,100.0,2.0,14,64.0,2018
4135,130.68,1.0,6199.0,99.7,2.0,11,64.0,2017
4136,399.0,1.0,214.0,100.0,0.0,15,64.0,2019
4137,97.95,4.0,332290.0,98.4,3.0,8,16.0,2015
4138,75.0,1.0,23134.0,100.0,1.0,7,35.82608695652174,2014
4139,195.0,1.0,234.0,100.0,0.0,11,64.0,2017
4140,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
4141,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
4144,979.99,1.0,28707.0,100.0,2.0,17,512.0,2021
4146,194.99,2.0,122213.0,100.0,2.0,9,64.0,2016
4147,28.78,6.0,740.0,97.1,2.0,17,177.7258064516129,2021
4148,240.69,6.0,86.0,95.9,2.0,8,128.0,2015
4149,259.99,2.0,43976.0,99.0,2.0,11,92.72343149807938,2017
4150,144.99,4.0,54737.0,99.4,3.0,8,128.0,2015
4151,6.0,5.0,278.0,93.3,0.0,17,177.7258064516129,2021
4152,199.99,1.0,53331.0,100.0,2.0,11,64.0,2017
4153,20.39,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4154,84.99,1.0,18826.0,99.8,2.0,10,32.0,2016
4155,182.0,1.0,1.0,100.0,0.0,10,128.0,2016
4156,129.95,1.0,28835.0,98.7,2.0,11,64.0,2017
4157,550.0,1.0,9.0,100.0,0.0,15,124.43806104129264,2019
4158,381.85,1.0,1382.0,100.0,2.0,15,64.0,2019
4159,139.99,0.0,2840.0,100.0,2.0,11,64.0,2017
4160,275.0,1.0,123.0,96.1,2.0,13,64.0,2018
4161,369.95,6.0,25277.0,100.0,2.0,9,128.0,2016
4163,10.44,6.0,1811.0,98.7,2.0,15,124.43806104129264,2019
4165,249.95,3.0,82193.0,98.4,3.0,9,128.0,2016
4166,20.31,6.0,1555.0,96.6,3.0,14,177.84242424242424,2018
4167,239.66,6.0,56.0,100.0,2.0,8,128.0,2015
4168,224.0,1.0,5680.0,99.4,2.0,12,256.0,2017
4169,105.99,1.0,220.0,98.6,2.0,7,64.0,2014
4170,229.99,1.0,113.0,99.0,1.0,11,64.0,2017
4171,119.95,0.0,2414.0,98.3,2.0,11,64.0,2017
4172,26.97,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4173,842.0,4.0,21989.0,99.8,3.0,16,128.0,2020
4174,200.69,6.0,86.0,95.9,2.0,8,56.774193548387096,2015
4175,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
4176,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
4177,9.99,6.0,531.0,98.4,3.0,10,78.54110612855007,2016
4178,14.59,6.0,75.0,100.0,2.0,12,140.52173913043478,2017
4179,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
4180,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
4181,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
4182,119.95,0.0,2414.0,98.3,2.0,11,64.0,2017
4183,9.99,6.0,310.0,98.0,3.0,10,78.54110612855007,2016
4184,26.97,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4185,842.0,4.0,21989.0,99.8,3.0,16,128.0,2020
4186,200.69,6.0,86.0,95.9,2.0,8,56.774193548387096,2015
4187,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
4188,929.0,3.0,8382.0,99.5,3.0,17,128.0,2021
4189,499.99,1.0,3473.0,100.0,0.0,15,64.0,2019
4190,169.0,1.0,55.0,100.0,0.0,7,16.0,2014
4191,15.29,6.0,75.0,100.0,2.0,13,89.74946921443737,2018
4193,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
4194,27.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
4195,623.9,0.0,28707.0,100.0,2.0,16,512.0,2020
4196,13.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
4197,22.51,6.0,1555.0,96.6,3.0,13,89.74946921443737,2018
4198,499.99,1.0,3291.0,100.0,2.0,15,64.0,2019
4199,20.27,6.0,1600.0,97.2,3.0,10,78.54110612855007,2016
4200,255.0,1.0,80245.0,99.7,2.0,13,64.0,2018
4201,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
4202,312.69,6.0,86.0,95.9,2.0,11,64.0,2017
4203,449.0,0.0,557.0,98.4,0.0,15,64.0,2019
4204,365.99,3.0,54737.0,99.4,3.0,15,64.0,2019
4205,219.66,6.0,56.0,100.0,2.0,8,64.0,2015
4206,34.5,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
4207,17.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
4208,149.99,1.0,947.0,100.0,0.0,11,64.0,2017
4209,23.51,6.0,235.0,97.5,2.0,10,78.54110612855007,2016
4210,864.95,0.0,28707.0,100.0,2.0,17,128.0,2021
4211,129.99,1.0,23.0,100.0,0.0,10,32.0,2016
4212,15.0,0.0,161.0,100.0,0.0,7,16.0,2014
4213,149.95,1.0,2390.0,100.0,2.0,11,64.0,2017
4214,53.97,1.0,136775.0,98.8,2.0,7,16.0,2014
4215,900.0,0.0,4411.0,98.9,2.0,17,128.0,2021
4216,9.99,6.0,486.0,95.8,3.0,14,177.84242424242424,2018
4217,16.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4218,14.99,0.0,1.0,66.7,0.0,6,20.0,2013
4219,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
4220,234.99,5.0,6904.0,99.9,3.0,9,64.0,2016
4221,35.99,1.0,35681.0,98.6,2.0,6,16.0,2013
4222,56.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
4223,18.32,6.0,1402.0,96.9,2.0,10,78.54110612855007,2016
4224,52.05,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
4225,259.95,1.0,2414.0,98.3,2.0,13,64.0,2018
4226,76.97,1.0,1371.0,99.1,2.0,8,16.0,2015
4227,20.0,0.0,278.0,100.0,0.0,5,13.44,2013
4228,64.0,1.0,5680.0,99.4,2.0,8,16.0,2015
4229,219.59,6.0,190.0,98.6,2.0,8,64.0,2015
4230,849.99,1.0,52957.0,99.4,2.0,17,128.0,2021
4231,70.0,0.0,229.0,100.0,0.0,10,32.0,2016
4232,59.99,0.0,5163.0,99.1,2.0,8,16.0,2015
4233,44.96,0.0,136775.0,98.8,2.0,7,16.0,2014
4234,93.5,1.0,132907.0,99.8,2.0,10,128.0,2016
4235,40.0,1.0,91.0,100.0,0.0,7,64.0,2014
4236,74.95,0.0,2414.0,98.3,2.0,10,128.0,2016
4237,148.71,1.0,646.0,98.5,3.0,11,64.0,2017
4238,27.99,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4239,140.0,1.0,941.0,100.0,0.0,8,32.0,2015
4240,38.0,1.0,9336.0,94.4,2.0,6,32.0,2013
4241,29.39,6.0,41.0,95.6,2.0,17,177.7258064516129,2021
4242,629.99,1.0,131290.0,99.6,2.0,16,128.0,2020
4243,164.99,1.0,10647.0,98.9,2.0,11,64.0,2017
4244,298.08,1.0,2734.0,100.0,2.0,13,128.0,2018
4245,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
4246,219.95,4.0,11060.0,98.1,2.0,10,128.0,2016
4247,135.5,1.0,545.0,100.0,0.0,10,78.54110612855007,2016
4248,309.88,6.0,168.0,97.1,2.0,11,64.0,2017
4249,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
4250,329.99,4.0,7921.0,99.0,2.0,14,256.0,2018
4251,34.12,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4252,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4253,23.04,6.0,1569.0,96.0,3.0,11,92.72343149807938,2017
4254,17.89,6.0,75.0,100.0,2.0,11,92.72343149807938,2017
4255,14.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4256,9.99,6.0,531.0,98.4,3.0,12,140.52173913043478,2017
4257,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
4258,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
4259,25.31,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
4260,329.99,4.0,7921.0,99.0,2.0,14,256.0,2018
4261,34.12,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4262,299.98,3.0,154477.0,98.0,2.0,14,64.0,2018
4263,264.95,1.0,2414.0,98.3,2.0,14,64.0,2018
4264,84.99,1.0,3330.0,100.0,2.0,8,32.0,2015
4265,249.99,6.0,5432.0,95.7,2.0,8,56.774193548387096,2015
4266,20.88,6.0,992.0,97.7,2.0,15,124.43806104129264,2019
4267,17.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
4268,9.99,6.0,486.0,95.8,3.0,15,124.43806104129264,2019
4269,9.99,6.0,486.0,95.8,3.0,9,65.08936170212766,2016
4271,99.0,1.0,86.0,100.0,2.0,4,16.0,2012
4272,109.99,1.0,1252.0,98.1,2.0,10,32.0,2016
4273,52.0,1.0,5680.0,99.4,2.0,7,64.0,2014
4274,24.53,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4275,130.0,1.0,284.0,100.0,0.0,10,128.0,2016
4276,999.0,5.0,3.0,100.0,2.0,17,128.0,2021
4278,280.28,1.0,9402.0,99.8,2.0,14,64.0,2018
4279,20.0,0.0,867.0,100.0,0.0,7,35.82608695652174,2014
4280,50.0,0.0,66.0,100.0,0.0,7,16.0,2014
4281,19.99,6.0,42.0,100.0,2.0,17,177.7258064516129,2021
4282,21.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
4283,24.49,6.0,75.0,100.0,2.0,17,177.7258064516129,2021
4284,38.15,6.0,1239.0,95.9,2.0,17,177.7258064516129,2021
4285,390.0,0.0,889.0,94.8,2.0,16,64.0,2020
4286,269.99,2.0,3099304.0,98.8,2.0,11,256.0,2017
4287,351.99,4.0,54737.0,99.4,3.0,13,128.0,2018
4288,115.98,4.0,11060.0,98.1,2.0,10,32.0,2016
4290,41.79,1.0,3627.0,99.2,2.0,7,16.0,2014
4291,12.49,6.0,1373.0,100.0,2.0,13,89.74946921443737,2018
4292,27.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
4293,151.99,1.0,1252.0,98.1,2.0,11,64.0,2017
4294,39.99,1.0,3360.0,99.9,2.0,5,8.0,2013
4295,79.95,2.0,266795.0,99.8,2.0,7,16.0,2014
4296,250.0,1.0,261.0,100.0,0.0,11,64.0,2017
4297,199.59,6.0,190.0,98.6,2.0,8,56.774193548387096,2015
4298,27.0,0.0,846.0,96.5,0.0,7,32.0,2014
4299,95.94,5.0,709.0,98.6,2.0,6,16.0,2013
4300,24.53,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
4301,11.39,6.0,591.0,98.5,2.0,9,65.08936170212766,2016
4302,170.99,5.0,36084.0,98.5,2.0,10,128.0,2016
4303,150.0,1.0,10922.0,100.0,2.0,7,16.0,2014
4305,90.0,1.0,215.0,100.0,0.0,10,128.0,2016
4306,22.81,6.0,1555.0,96.6,3.0,13,89.74946921443737,2018
4307,8.9,0.0,217.0,100.0,0.0,4,22.93975903614458,2012
4308,30.99,1.0,35681.0,98.6,2.0,6,16.0,2013
4309,156.99,2.0,1658.0,99.4,2.0,11,64.0,2017
4310,34.94,6.0,1600.0,97.2,3.0,13,89.74946921443737,2018
4311,219.89,6.0,26.0,95.2,2.0,8,64.0,2015
4312,960.0,6.0,154.0,100.0,0.0,17,128.0,2021
4313,179.13,1.0,2734.0,100.0,2.0,11,64.0,2017
4314,144.95,1.0,1672.0,100.0,2.0,11,64.0,2017
4316,19.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
